@relation Phishing.Detection

@attribute hostname string
 @attribute ipaddress {True,False}
 @attribute portNumber {True,False}
 @attribute protocol {http,https,other}
 @attribute domain_in_hostname {True,False}
 @attribute obfuscation_characters {True,False}
 @attribute subdomain_path {True,False}
 @attribute max_length integer
 @attribute phising {True,False}

 @data 
'confirmation-identity.siteperso.net',False,False,http,False,False,False,0,True
'communicationswebco.com',False,False,http,False,False,False,38,True
'www.3designcenter.com',False,False,http,False,False,False,8,True
'kidceliac.com',False,False,http,False,False,False,12,True
'kidceliac.com',False,False,http,False,False,False,12,True
'www.inoacindonesia.co.id',False,False,http,False,True,False,8,True
'www.inoacindonesia.co.id',False,False,http,False,True,False,8,True
'kidceliac.com',False,False,http,False,False,False,10,True
'kidceliac.com',False,False,http,False,False,False,10,True
'cargoaero.com',False,False,http,False,False,False,8,True
'universaldancemasters.com',False,False,http,False,False,False,32,True
'universaldancemasters.com',False,False,http,False,False,False,32,True
'ayenterprises.net',False,False,http,False,False,False,8,True
'tritunggal.ac.id',False,False,http,False,False,False,9,True
'offerpage.hut2.ru',False,False,http,False,False,False,8,True
'metamodels.co.uk',False,False,http,False,False,False,8,True
'http:',False,False,http,False,False,True,0,True
'bankingportal.sparkasse.de.web4687ph.fikci.tk',False,False,http,True,False,False,0,True
'arabic.sfbme.com',False,False,http,False,False,False,10,True
'marilynstackshop.com',False,False,http,False,False,False,0,True
'marilynstackshop.com',False,False,http,False,False,False,4,True
'www.ce-bnppass.com',False,False,http,False,False,False,0,True
'www.boostyourparty.com',False,False,http,False,False,True,10,True
'www.ofertassaldao.com',False,False,http,False,False,False,131,True
'www.ofertassaldao.com',False,False,http,False,False,False,0,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'victorylanewealth.com',False,False,http,False,False,False,0,True
'www.islamicyouthfoundation.com',False,False,http,False,False,False,11,True
'www.stopinje.si',False,False,http,False,False,False,7,True
'tiny.cc',False,False,http,False,False,False,7,True
'tiny.cc',False,False,http,False,False,False,0,True
'kc3a.voice-of-customers.com',False,False,http,False,False,False,0,True
'www.islamicyouthfoundation.com',False,False,http,False,False,False,11,True
'cargoaero.com',False,False,http,False,False,False,8,True
'internet-cookies.net',False,False,http,False,False,False,0,True
'hotelplazanorte.com',False,False,http,False,False,False,0,True
'rpi.gov.bd',False,False,http,False,False,False,4,True
'rpi.gov.bd',False,False,http,False,False,False,7,True
'mymountainsidemedical.com',False,False,http,False,False,False,3,True
'p0darkidonat.h16.ru',False,False,http,False,False,False,0,True
'hwebnd.jimdo.com',False,False,http,False,False,False,0,True
'ebc8e2692153bc2259cf4df61f86fd244d3bfc4b.googledrive.com',False,False,http,False,False,False,28,True
'www.kidceliac.com',False,False,http,False,False,False,12,True
'moyanobertello.com',False,False,http,False,False,False,11,True
'moyanobertello.com',False,False,http,False,False,False,11,True
'wf-open2015o.h16.ru',False,False,http,False,False,False,0,True
'ezpass.gdocs.com',False,False,https,False,False,False,6,True
'db.tt',False,False,https,False,False,False,8,True
'moyanobertello.com',False,False,http,False,False,False,8,True
'moyanobertello.com',False,False,http,False,False,False,8,True
'moyanobertello.com',False,False,http,False,False,False,8,True
'moyanobertello.com',False,False,http,False,False,False,8,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'pupidolly.com',False,False,http,False,False,False,9,True
'moyanobertello.com',False,False,http,False,False,False,8,True
'www.mymountainsidemedical.com',False,False,http,False,False,False,3,True
'alaskafreedom.com',False,False,http,False,False,True,32,True
'niyas.com',False,False,http,False,False,False,11,True
'www.gassur.cl',False,False,http,False,False,False,7,True
'globalsuccess-groupe.com',False,False,http,False,False,False,9,True
'moyanobertello.com',False,False,http,False,False,False,11,True
'www.usmoneybrokers.com',False,False,http,False,False,False,3,True
'thorntonvare.com',False,False,http,False,False,False,9,True
'thorntonvare.com',False,False,http,False,False,False,6,True
'vip-ccg.com',False,False,https,False,False,False,24,True
'acceprestamo.in',False,False,http,False,False,False,5,True
'www.globalsuccess-groupe.com',False,False,http,False,False,False,10,True
'www.globalsuccess-groupe.com',False,False,http,False,False,False,10,True
'www.pub.autovelo.ro',False,False,http,False,False,True,11,True
'gravatasdobrasil.com.br',False,False,http,False,False,False,5,True
'moyanobertello.com',False,False,http,False,False,False,10,True
'www.zewlak.com',False,False,http,False,False,False,11,True
'lanubeinquieta.com',False,False,http,False,False,False,8,True
'gravatasdobrasil.com.br',False,False,http,False,False,False,5,True
'globalsuccess-groupe.com',False,False,http,False,False,False,10,True
'moyanobertello.com',False,False,http,False,False,False,10,True
'globalsuccess-groupe.com',False,False,http,False,False,False,10,True
'www.dev.ntnlyouthhunting.org',False,False,http,False,False,False,32,True
'www.bjcurio.com',False,False,http,False,False,True,2,True
'www.bjcurio.com',False,False,http,False,False,True,34,True
'srimartek.com',False,False,http,False,False,False,13,True
'globalsuccess-groupe.com',False,False,http,False,False,False,10,True
'receita.fazenda-mp.twomini.com',False,False,http,False,False,False,13,True
'www.globalsuccess-groupe.com',False,False,http,False,False,False,10,True
'uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'festadocaloiro.aeiscte-iul.pt',False,False,http,False,False,False,10,True
'bjcurio.com',False,False,http,False,False,False,2,True
'www.uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'uppermississippirivervalleyava.org',False,False,http,False,False,False,6,True
'home2own.ca',False,False,http,False,False,False,10,True
'hakmert.com.tr',False,False,http,False,False,False,8,True
'globalsuccess-groupe.com',False,False,http,False,False,False,10,True
'www.globalsuccess-groupe.com',False,False,http,False,False,False,10,True
'gravatasdobrasil.com.br',False,False,http,False,False,False,3,True
'hakmert.com.tr',False,False,http,False,False,False,8,True
'terbish.com',False,False,http,False,False,False,9,True
'hakmert.com.tr',False,False,http,False,False,False,8,True
'cornerstoneassets.co.uk',False,False,http,False,False,False,7,True
'guided-ultrasonics.net',False,False,http,False,False,True,11,True
'www.worldlegionofpower.com',False,False,http,False,False,False,7,True
'www.glamorous.hk',False,False,http,False,False,False,6,True
'glamorous.hk',False,False,http,False,False,False,6,True
'www.tolgaozelegitim.com',False,False,http,False,False,False,0,True
'www.little-man.info',False,False,http,False,False,False,6,True
'www.kfqcaw.com',False,False,http,False,False,False,6,True
'www.kfqcaw.com',False,False,http,False,False,False,6,True
'www.kfqcaw.com',False,False,http,False,False,False,6,True
'nationaleventstaff.com',False,False,http,False,False,False,11,True
'nationaleventstaff.com',False,False,http,False,False,False,11,True
'sanbonmatsu.net',False,False,http,False,False,False,6,True
'sanbonmatsu.net',False,False,http,False,False,False,5,True
'math43.fr',False,False,http,False,True,False,8,True
'emprenderideas.com',False,False,http,False,False,False,6,True
'www.coffeeloversonline.net',False,False,http,False,False,False,10,True
'www.coffeeloversonline.net',False,False,http,False,False,False,10,True
'inversionespuntacana.info',False,False,http,False,False,True,14,True
'directrev.ovh',False,False,http,False,False,False,0,True
'gravatasdobrasil.com.br',False,False,http,False,False,False,3,True
'tallercentral.mx',False,False,http,False,False,False,7,True
'www.transcendfx.com.au',False,False,http,False,False,False,10,True
'www.glamorous.hk',False,False,http,False,False,False,6,True
'mgracetimber.ie',False,False,http,False,False,False,10,True
'mgracetimber.ie',False,False,http,False,False,False,10,True
'a3xvv.com',False,False,http,False,False,False,7,True
'cornerstoneassets.co.uk',False,False,http,False,False,False,7,True
'huskervan.com',False,False,http,False,False,False,2,True
'tronjan-webadmincontrolpanel.weebly.com',False,False,http,False,False,False,0,True
'www.in7942.or.kr',False,False,http,False,False,True,21,True
'vestnik.butovonet.ru',False,False,http,False,False,False,7,True
'14.63.196.127',True,False,http,False,False,True,17,True
'aneldestadler.co.za',False,False,http,False,False,False,9,True
'pietersdrivingschool.co.za',False,False,http,False,False,True,14,True
'pietersdrivingschool.co.za',False,False,http,False,False,True,14,True
'pietersdrivingschool.co.za',False,False,http,False,False,True,14,True
'www.elmadis.com',False,False,http,False,False,False,7,True
'www.amrakunja.com',False,False,http,False,False,False,13,True
'global-i-b.net',False,False,http,False,False,False,2,True
'global-i-b.net',False,False,http,False,False,False,3,True
'204.12.8.250',True,False,http,False,False,False,13,True
'huskervan.com',False,False,http,False,False,False,2,True
'cache.nebula.phx3.secureserver.net',False,False,http,True,False,False,3,True
'cache.nebula.phx3.secureserver.net',False,False,http,True,False,False,3,True
'cache.nebula.phx3.secureserver.net',False,False,http,True,False,False,3,True
'cache.nebula.phx3.secureserver.net',False,False,http,True,False,False,3,True
'cache.nebula.phx3.secureserver.net',False,False,http,True,False,False,3,True
'cache.nebula.phx3.secureserver.net',False,False,http,True,False,False,3,True
'steamenginedays.com',False,False,http,False,False,True,0,True
'steamenginedays.com',False,False,http,False,False,True,15,True
'www.smhome.org',False,False,http,False,False,False,9,True
'smhome.org',False,False,http,False,False,False,7,True
'smhome.org',False,False,http,False,False,False,9,True
'www.redeagapel.com.br',False,False,http,False,False,True,21,True
'kingenergy.com.ph',False,False,http,False,False,False,9,True
'mailcupay.wix.com',False,False,http,False,False,False,0,True
'faireglobal.com',False,False,http,False,False,True,20,True
'faireglobal.com',False,False,http,False,False,False,20,True
'207.210.75.138',True,False,http,False,False,False,8,True
'faireglobal.com',False,False,http,False,False,True,20,True
'faireglobal.com',False,False,http,False,False,False,20,True
'www.ilmegafonodelledonne.it',False,False,http,False,False,False,0,True
'direcway-289000.detailsindia.in',False,False,http,False,False,False,14,True
'tiny.cc',False,False,http,False,False,False,0,True
'www.bjcurio.com',False,False,http,False,False,True,34,True
'www.bjcurio.com',False,False,http,False,False,True,2,True
'www.bjcurio.com',False,False,http,False,False,True,34,True
'lockingshields.org',False,False,http,False,False,False,10,True
'lockingshields.org',False,False,http,False,False,False,10,True
'207.210.75.138',True,False,http,False,False,False,8,True
'www.oceanosustentable.cl',False,False,http,False,False,False,11,True
'innervoice.com',False,False,http,False,False,False,0,True
'musesteps.com',False,False,http,False,False,False,0,True
'www.gassur.cl',False,False,http,False,False,False,7,True
'www.coffeeloversonline.net',False,False,http,False,False,False,10,True
'www.coffeeloversonline.net',False,False,http,False,False,False,10,True
'www.salesiana.edu.br',False,False,http,False,False,False,8,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,32,True
'drive-google-com.fanalav.com',False,False,http,False,False,False,0,True
'99e0e31335512e4e3f4ed5bf133b03bcb0026fd9.googledrive.com',False,False,https,False,False,False,28,True
'99e0e31335512e4e3f4ed5bf133b03bcb0026fd9.googledrive.com',False,False,http,False,False,False,28,True
'9d6ab07b6c33dd0a7e576325bc24559bf88199cb.googledrive.com',False,False,https,False,False,False,28,True
'fa5e812836dc79000d7d3a0ad53cb9a18b76527a.googledrive.com',False,False,https,False,False,False,28,True
'e5000b098ada37afd781284e64c7102b7d3db58c.googledrive.com',False,False,https,False,False,False,28,True
'e5000b098ada37afd781284e64c7102b7d3db58c.googledrive.com',False,False,http,False,False,False,28,True
'mali-dugi.tumblr.com',False,False,http,False,False,False,4,True
'hammerco.biz',False,False,http,False,False,False,5,True
'99e0e31335512e4e3f4ed5bf133b03bcb0026fd9.googledrive.com',False,False,https,False,False,False,28,True
'www.coffeeloversonline.net',False,False,http,False,False,False,10,True
'graphixart.ro',False,False,http,False,False,False,28,True
'e5000b098ada37afd781284e64c7102b7d3db58c.googledrive.com',False,False,https,False,False,False,28,True
